"id","note_id","type","text","sentiment_score","sentiment_category","create_time","ip_location"
"68282832000000000103d3a3","6815a8cb0000000020028d50","comment","看着评论区我真的心暖暖，很高兴为大家提供了可以说出烦恼和讨论问题的地方",0.9641700983047485,"positive",1747462194,"河南"
"683b7892000000001c014074","6815a8cb0000000020028d50","comment","我现在正处于这个阶段，但我觉得我现在最大的问题是痛苦。原本忽视的，现在注意到了，虽然可以改变自己，但是又共情于她人的痛苦，深陷在无能为力的痛苦漩涡中",0.9932104349136353,"positive",1748727955,"四川"
"68162a44000000000400ad36","6815a8cb0000000020028d50","comment","有的人暂时还没戒烟戒酒，但也不能因此不许别人说烟酒有害吧。大部分人还在自己爱喝所以酒是能养生的好东西的状态。",0.8962228894233704,"positive",1746283076,"辽宁"
"6815a9b2000000000401bc3a","6815a8cb0000000020028d50","comment","宝宝要是不喜欢那种脏话被别人说钻牛角尖怎么办[哭惹R]",0.41054201126098633,"neutral",1746250162,"陕西"
"68176fec0000000013013ab7","6815a8cb0000000020028d50","comment","博主你好，请问我身边周围人都没有和我同频的人，自己看书后也觉得自己当下的状况很割裂，想去发声但是无人在意，也很迷茫，已经醒了就不想装睡，但有时又不得不装睡好纠结和迷茫",0.7552450299263,"positive",1746366445,"湖北"
"681be375000000000903acd6","6815a8cb0000000020028d50","comment","想让自己漂亮是服美役，但在拉拉里长的好不好看还很重要？我听说拉拉里颜值还挺看重的（我是双）",0.986600399017334,"positive",1746658166,"吉林"
"68397ddd000000000900f47b","6815a8cb0000000020028d50","comment","麻烦宝宝们看看我的视频[哭惹R]",0.7259504795074463,"positive",1748598238,"天津"
"6816b672000000001f02984c","6815a8cb0000000020028d50","comment","我觉得脱美役对我来说就像是年长的陷入婚姻家庭困境大半辈子的妈妈姨姨要脱离婚姻束缚一样困难，自己亲身感受到要脱离一个规训了二十几年早已刻入生活方方面面的“信仰”有多么困难，自从这以后我对所有不那么进步的女性群体都特别包容，我们允许自己慢慢改变，不要过度痛苦，因为意识到了就算好的开始。",1.0,"positive",1746318963,"山东"
"6839258f000000000b02e0cb","6815a8cb0000000020028d50","comment","你自己23点都是互相矛盾的。。。",0.5830013751983643,"neutral",1748575631,"湖南"
"68163913000000001f002f21","6815a8cb0000000020028d50","comment","允许自己没有那么进步，这个真的好棒。我们需要向外攻击，而不是攻击自己",0.997307538986206,"positive",1746286867,"英国"
"68181e06000000001f02b80e","6815a8cb0000000020028d50","comment","看的太多感到绝望怎么办[哭惹R]",0.8058597445487976,"positive",1746411014,"广东"
"6817ba6c0000000008027482","6815a8cb0000000020028d50","comment","不要因为这个人的一点瑕疵就完全否定或者归类为某一种，首先她是个人再其次她是位女性。每个人都有自己的想法，没有绝对的对错，试着看书形成自己的观点，再去看其他人的观点，大概率是能帮助你完善自己的部分观点的。",0.8680728077888489,"positive",1746385516,"河南"
"68184b6d000000000400c1b2","6815a8cb0000000020028d50","comment","拒绝猎巫行为",0.5755512714385986,"neutral",1746422638,"浙江"
"6817ee6b000000000103c592","6815a8cb0000000020028d50","comment","指责结构不是否定个人意志",0.8990619778633118,"positive",1746398828,"广东"
"6815de1700000000130126c7","6815a8cb0000000020028d50","comment","有一个非常重要的点，就是要多给女生一点宽容！不要做任何让自己不舒服的事情",0.9834052920341492,"positive",1746263576,"安徽"
"681a06bd000000000b02e834","6815a8cb0000000020028d50","comment","其实那些服美役的女孩们不用太谴责自己，把化妆这件事当成刷短视频就好了。偶尔刷短视频放松身心，用过快捷方式获取多巴胺。而当短视频成瘾时就要警惕了。",0.3317125141620636,"negative",1746536126,"北京"
"681737ae000000001f028e76","6815a8cb0000000020028d50","comment","我觉得要看历史，看历史书里的女性（哪怕不多）",0.9901496767997742,"positive",1746352046,"天津"
"683974960000000009038af5","6815a8cb0000000020028d50","comment","3本身就有争议，米莉等人认为化妆打扮留长发是遵从自由意志，性取向同理，而福柯之流则认为你的性别和性取向都是被先天存在的社会规训塑造出来的，被驯化出来的，作为被动的客体的一方接受旧的审美符号。因此是解构自身赋予新的价值导向还是破而后立，始终是女性主义内部的分歧所在，所以你看爱女姐会骂腐姐、乙姐“别太爱男”，乙姐骂爱女姐“爱具体的女性，不要开女籍”，腐姐表示“凝视男性物化男性关系，不失为女性意识的崛起”，其实说穿了本身没有意识形态上的强烈分歧，无非是爱欲需求的差异，但是现在吵得最凶的还是这些问题，能不能找到一个价值取向的交汇点、公约数是现在要做的事",0.9999998807907104,"positive",1748595862,"江苏"
"68161904000000001f00d592","6815a8cb0000000020028d50","comment","我觉得在不苛责自己的情况下，可以多吸收一些尖锐的信息，就算可能有些刺痛，但能让我们保持头脑清醒",0.49248865246772766,"neutral",1746278661,"浙江"
"681632bf000000000401617c","6815a8cb0000000020028d50","comment","警惕个人崇拜！！一开始迷茫很正常，要有自己的判断力！无论如何我们的目标是一致的！！",0.9879709482192993,"positive",1746285247,"云南"
"67811040000000001b03c06c","67810f03000000001a03516d","comment","@等花鸣 @子兰与征鸟 @弓田草","","unknown",1736511552,""
"6781114f000000002200a3b7","67810f03000000001a03516d","comment","感谢越来越多的女性up主输出！！！！",0.7167938351631165,"positive",1736511823,""
"678111cb000000002103fc66","67810f03000000001a03516d","comment","谢谢小肚的分享！！借评论安利圈有光姐姐！我觉得她把生活中很多细节中的问题演绎出来了",0.9998791813850403,"positive",1736511947,""
"678111bd000000001a039c90","67810f03000000001a03516d","comment","我也安利几个@对话中的暂停 @凯尔特柚 @猪猪茶话会",0.820803701877594,"positive",1736511933,""
"6793e9e6000000000a01a187","67810f03000000001a03516d","comment","弓田草主要在隔壁[皱眉R]因为这边6️⃣量太差了她主要在隔壁分享",0.07174786925315857,"negative",1737746918,""
"6781100d000000001b039d66","67810f03000000001a03516d","comment","[doge]这背景很眼熟",0.8279365301132202,"positive",1736511502,""
"679a4723000000001a00cb6a","67810f03000000001a03516d","comment","博主和其他姐妹们不介意的话可以看看我们的主页吗[飞吻R]
我们想要开一家以女性为设计主体的空间，计划今年在北京开业，希望各位姐妹来当精神股东多给点建议[派对R]
看到最近好多喜欢的被🫢如果可以的话到时候希望能进行一些线下宣讲活动[捂脸R]",0.5228541493415833,"neutral",1738164004,""
"67dd8a1e000000001200875d","67810f03000000001a03516d","comment","想到这我也想安利一个女性相关的博客 可以在喜 马 拉 雅和冈易云音乐或者其他平台搜与妳同频 这个博客我真的超爱然后他们在🍠也有一个@我们WOMEN 就是这个 每次看心都暖暖的",0.9975377917289734,"positive",1742572063,""
"679f8f0c000000002102f4bc","67810f03000000001a03516d","comment","第一个博主dy禁止关注!",0.4371880888938904,"neutral",1738510093,""
"679abc39000000000a019221","67810f03000000001a03516d","comment","@小c","","unknown",1738193977,""
"67f216b8000000001f0058d7","67810f03000000001a03516d","comment","@嘟嘟嘟. @Daylight @站岗中 @otdvbhd @好柿豆花生 @哄哄",0.5262327790260315,"neutral",1743918777,""
"67aed928000000001c00d719","67810f03000000001a03516d","comment","B站上一个讲电影的女生博主叫切片计划，有很多那种逆袭的女主片，蛮喜欢的",0.8983873724937439,"positive",1739512105,""
"679f968f000000002003a6fa","67810f03000000001a03516d","comment","感谢！第二位质量太高了",0.5249093174934387,"neutral",1738512016,""
"679a6fd10000000021017ac9","67810f03000000001a03516d","comment","我也来安利一下毛毛！@浑身没毛",0.40514373779296875,"neutral",1738174417,""
"679a6a0b000000001b03c6fa","67810f03000000001a03516d","comment","痘印也被禁止关注了[哭惹R]究竟在害怕什么",0.9753968715667725,"positive",1738172940,""
"679a2a4c000000002102ee4b","67810f03000000001a03516d","comment","up",0.5262327790260315,"neutral",1738156621,""
"6795b510000000000a02d1e2","67810f03000000001a03516d","comment","收藏了！[赞R]",0.9574776887893677,"positive",1737864465,""
"679532a1000000000a02d4ca","67810f03000000001a03516d","comment","@NfS'",0.03999999910593033,"negative",1737831074,""
"6794d207000000001b0379dd","67810f03000000001a03516d","comment","我也来推推喜欢的博主，蝶自疏和凯尔特柚[红色心形R]",0.8164763450622559,"positive",1737806343,""
"679391ee0000000009020d98","67810f03000000001a03516d","comment","@yuyu @一口薯条","","unknown",1737724398,""
"66b27192000000001800c6b3","66afbfb4000000000503a84a","comment","我是认为真正的解放在于女性可以自由选择是否化妆而不是为了场合而化妆",0.9993420839309692,"positive",1722970515,""
"66b217aa000000001c038c24","66afbfb4000000000503a84a","comment","让有些人承认化妆就是服美役比什么都难，以及所谓的“取悦自我”就是个伪命题",0.7267587184906006,"positive",1722947499,""
"66b3fbd3000000000b02be0d","66afbfb4000000000503a84a","comment","看评论区我都看累了，“化妆的权利”这种话都能说出来，我真的受不了了。
首先我不会在现实中或网络上指责任何一个化妆的女性，我爱她们；其次我认为化妆就是服美役，因为化妆不！舒！服！，也对皮肤没有任何好处，我真的不知道这叫什么权利，说难听点我根本也不用捍卫我去吃屎的权利。",0.9140011668205261,"positive",1723071443,""
"66b2be42000000001c03afd6","66afbfb4000000000503a84a","comment","我从作者这个阶段过来的的，现在想法就一句话，乐意化就化，不乐意化就不化，只要自己的身心健康没有受到影响怎么都行。为了迎合男权审美化妆和逃避男权审美不化妆都是在以别人想法的基础上决定自己的行为。女权主义和自由的第一步是把自己的感受放在第一位。抨击别的女性服美役的时候何尝不是在把女性本就狭窄的生存空间进一步批判，服美役是表面上的因素，根因是女性还没有在社会生产力上占据优先权，说好了“服美役”的女性也是受害者。所以抨击受害者有什么用？夺权尚未成功的时候就开始要求一个完美的女性主义者，之前革命的时候还号召“团结一切可以团结的力量”，现在觉醒初期就开始有意无意隔席和分出“低级”和“高级”的女性主义者？",1.0,"positive",1722990146,""
"66b34088000000001800df6e","66afbfb4000000000503a84a","comment","以前素面朝天根本意识不到美丑的时候，被骂又胖又丑是我，现在终于漂亮又苗条了，被骂服美义的还是我[石化R]等我老年了还会被同性骂些什么呢[石化R]被同性骂来骂去骂一辈子的人生！我敲你爹！",0.11910945922136307,"negative",1723023496,""
"66cb3a89000000000a01711b","66afbfb4000000000503a84a","comment","让我们重温一下山中雨果落老师的名言警句（敲黑板）",0.9984665513038635,"positive",1724594826,""
"66d44711000000001503a1ac","66afbfb4000000000503a84a","comment","不太理解，照这么说，精神愉悦来自哪里。如果取悦自己是伪命题，那什么叫真正的开心，自我进步吗？",0.9995352625846863,"positive",1725187858,""
"66cffd3e000000000f00df7d","66afbfb4000000000503a84a","comment","请问一下，图个控油妆前，铺一层粉饼，我不觉得是服美役，这让我皮肤更好了，我的皮肤很爱出油，如果不涂的话很难受...而且油多了还容易长痘，我每天化妆后都不长了，不化妆反而皮肤不稳定...浓妆肯定服美役，淡妆不一定吧？",0.2343926578760147,"negative",1724906814,""
"66ca7f3e0000000020021f87","66afbfb4000000000503a84a","comment","有关服美役的审判已经变成一场新型的猎巫行动了",0.986504077911377,"positive",1724546878,""
"66d01131000000000a014131","66afbfb4000000000503a84a","comment","事实上我就是喜欢好看啊 喜欢的好看的自己好看的人 和我喜欢出门就洗头洗澡喷香水并且会用夹板发泥打理好自己头发的男人 也喜欢出门的时候偶尔打扮一下自己一样 当然我也尊重不打扮的人 大家都做自己不好吗",0.890217125415802,"positive",1724911922,""
"66e37de5000000000403039c","66afbfb4000000000503a84a","comment","你的作品中展现的创意和独特性，让我为你点赞，感谢你的创作，你的作品让我相信艺术的无限创造力和个人风格的表达。",1.0,"positive",1726184933,""
"66d73c4f00000000170198b9","66afbfb4000000000503a84a","comment","令人很崩溃的事情啊，起码就我来说对自己以前的外貌是有自卑的，事实上也会因为外貌吃些亏，不是被评价很丑觉得很丑，是自己看着拍出来的照片很丑所以很难过。现在比以前瘦一点，可以通过化妆和发型让自己在镜子里看起来觉得自己真是个美女，化了妆照镜子被自己美惨，想这是哪个超级无敌可爱大美女，痛恨手机拍不出来，只有照每一处镜子一饱眼福......为什么叫服美役啊，甚至要在各个场合不化妆也觉得自己很美才叫不服美役......我身边有这种自信和自由的女孩子，很自信，也很美，我对自己一没自信二没条件，油头满面就是不好看啊。人自己的衡量标准或许会受到外界的影响，但形成的东西总会是自己认同的吧，觉得自己好不好看，怎么就",1.0,"positive",1725381711,""
"66d72dac0000000017018aa3","66afbfb4000000000503a84a","comment","如果说我只把化妆当成一个工具呢.因为我知道没办法改变这个时代看脸，所以我第一次见面重要的人会化妆、但是我今年备考我可以不带一个化妆品回学校",0.9276224374771118,"positive",1725377964,""
"66d713e50000000016013dc7","66afbfb4000000000503a84a","comment","@一颗香菜团子 真的说得很好…",0.6943826675415039,"positive",1725371366,""
"66d6d98f000000000d00f5fe","66afbfb4000000000503a84a","comment","想到了以前自己朋友圈发的，与其说化妆取悦了自己，不如说是通过了取悦别人的方式来取悦自己",0.23589886724948883,"negative",1725356431,""
"66d5f2bb00000000040312cd","66afbfb4000000000503a84a","comment","想到一个角度，不知道合不合理哈：“化妆”本身范围就太大了，那莫多步骤，停在哪一步都算化过妆了，有人化妆就描眉＋口红 顶多再加个底妆，有人坐镜子前仨小时，前者认为 多几分钟就能让自己开心一整天的事自己想做就做呗，这也不比早上穿衣服多几步骤啊，难道正常穿衣服也是服美役吗？后者认为女性为此投入大量时间精力金钱完全没必要，损害健康。然后交流观点的时候都用化妆代指的自己的行为",0.953485369682312,"positive",1725297339,""
"66d42afd000000000c01ab03","66afbfb4000000000503a84a","comment","简单来说就仨字，我乐意。化妆与否看心情，而不是想着我这么做是为了别人呢还是为了自己呢，在评论区里内耗纠结[害羞R]",0.5755392909049988,"neutral",1725180669,""
"66d41aad000000000502e13e","66afbfb4000000000503a84a","comment","我真的觉得社会驯化太恐怖了，你以为这是你，但其实这是社会需要的你[叹气R]",0.9002370834350586,"positive",1725176493,""
"66d419ae000000000b00c553","66afbfb4000000000503a84a","comment","真正的解放是在于不去纠结是否服美役是否是取悦自己是否在一些特定场合里化妆。",0.40636956691741943,"neutral",1725176239,""
"66d3c955000000000a0142d3","66afbfb4000000000503a84a","comment","可是我爽就化不爽就不化，有時候不出門，在家無聊也化著玩，純粹取決我當下心情[doge]",0.003634570399299264,"negative",1725155669,""
"6703ee6e000000002a02e34a","67005471000000002a034071","comment","你所丧失的权利，是你自己交给他的。",0.5961782336235046,"neutral",1728310895,""
"670b5e9100000000160328e8","67005471000000002a034071","comment","是的，当我恋爱时，好像失去了独自一人的资格，我什么事情都要和他说明，几乎不会再考虑一人旅行，非常无聊也很恐怖",0.9235952496528625,"positive",1728798353,""
"6702cffa000000000c0176f4","67005471000000002a034071","comment","谈恋爱也不需要天天陪伴在一起呀，该和朋友出去玩就出去玩呗，反正回家的时候你们待在一起，你们也会比普通朋友拥有更多待一起的时间。当然也可以拒绝去对方的社交场，如果进入了恋爱关系就要和对方高度绑定的话其实是一种恋爱刻板印象，认为恋爱了就理所应当的更多陪伴对方吗，并不是。保持适当的陪伴，划出你想要的个人空间，从你自己开始改变这种困境[飞吻R]",1.0,"positive",1728237562,""
"6704c3db000000002a02b895","67005471000000002a034071","comment","我自己找陌生搭子出去玩，自己一个人旅游什么的，我一个朋友会说：她被自己老公照顾的好像丧失了这些能力（大概这个意思），那一刻突然觉得这个朋友让我觉得陌生",0.9969115853309631,"positive",1728365532,""
"6700eb0f000000000f00db7b","67005471000000002a034071","comment","不知道你名字那個 不是男女的問題吧 單純就是因為他是男方的朋友 就像我認識我女生朋友的男朋友 對我來說就也只是我朋友的男友而已[笑哭R]",0.02264280430972576,"negative",1728113423,""
"670e00f9000000001601e686","67005471000000002a034071","comment","我深有体会，并且不认为是我自己让渡的，有时候社会就是那么运作的[微笑R]",0.9962260127067566,"positive",1728971002,""
"670ba5410000000020024def","67005471000000002a034071","comment","真的 谈恋爱太投入➕性格比较软 很容易让渡自己的权利 对方过度的帮你做自己完全能够做的事 也是再次剥夺对自己的信任",0.7867493033409119,"positive",1728816450,""
"67049cd500000000240340e9","67005471000000002a034071","comment","为什么不是你男朋友跟你去你的圈子呢[笑哭R] 没有人说必须要为了陪另一半丧失自己交友的时间，让渡的权力都是你亲自交给他的",0.9012148380279541,"positive",1728355542,""
"67087c60000000002002321b","67005471000000002a034071","comment","你带他参加你的圈子，他的名字就是谁谁谁男朋友了",0.8274312615394592,"positive",1728609376,""
"671e8cd900000000170274d9","67005471000000002a034071","comment","有没有一种可能，被爱其实意味着失权",0.8295415639877319,"positive",1730055386,""
"67280f78000000001802a989","67005471000000002a034071","comment","可是你有主体性的时候跟别人边界又会容易不清晰 因为你主体性强的时候大家会削弱你有男朋友这件事。这很难的",0.5202769637107849,"neutral",1730678648,""
"6727b2f100000000190010f7","67005471000000002a034071","comment","男生一样啊",0.3333333432674408,"negative",1730654962,""
"672730f3000000001b0265b1","67005471000000002a034071","comment","我感觉xxx女朋友是因为你没有融入他们的社交圈，我同学恋爱了带他男朋友出来玩，最后她寒假工作没回来，我们还是会喊她对象一起玩，就真的是当作朋友了",0.9998846054077148,"positive",1730621683,""
"67271eb000000000020057d2","67005471000000002a034071","comment","你现在才意识到有点晚了[笑哭R]真正敏锐的人会平衡好两者的关系的而不是没了朋友才来发现这发现那[笑哭R]",0.8853954076766968,"positive",1730617009,""
"672653d3000000001802935c","67005471000000002a034071","comment","…别的不懂 但是你在你男朋友的朋友眼里只是你男朋友的女朋友有什么问题…就跟你男朋友在你朋友眼里也只是你的男朋友而已 这只是你的身份便于别人记住而已 跟你失不失权没关系 我觉得谈恋爱的话这种已经趋于相同了 婚姻里才恐怖呢…",0.997067391872406,"positive",1730565076,""
"672602aa000000001b0033cf","67005471000000002a034071","comment","不改变一律视为娇喘",0.8783944845199585,"positive",1730544299,""
"6724ee57000000001802b57e","67005471000000002a034071","comment","@piero。",0.5262327790260315,"neutral",1730473559,""
"6722fc81000000001b035d80","67005471000000002a034071","comment","多赚钱[扯脸H][扯脸H]",0.03420668840408325,"negative",1730346113,""
"6722f07c0000000019001ddc","67005471000000002a034071","comment","多赚钱",0.44186046719551086,"neutral",1730343037,""
"6722e04f000000001b037d27","67005471000000002a034071","comment","不过度强调主体性吧，人也不必无时无刻都一定要有什么主体性，你去孩子的主场就是谁谁的妈妈，去另一半家里就可能是谁谁老婆，自己心理不缺失我认为没必要过度强调所谓主体性。本质上来说你自己不认可这个事情其实就不存在",0.6695540547370911,"positive",1730338896,""
"63f383ad0000000006021fe0","63f37a76000000001101046a","comment","是有选项的自由，对于无法承担不婚不孕所带来的压力的女性而言自己根本不存在除结婚生子以外的选项，也就不是在自由选择之后进入婚姻",0.9978243708610535,"positive",1676903341,""
"63f395dc00000000170063fe","63f37a76000000001101046a","comment","女性主义不是不可以做什么，而是可以做什么",0.5409954786300659,"neutral",1676907996,""
"63f38196000000001700b3de","63f37a76000000001101046a","comment","感觉花花对性别气质相关的议题看法都好深刻 很羡慕这样的认知能力[哭惹R]是怎么锻炼的呀",0.9999855756759644,"positive",1676902806,""
"63f38e830000000015010b94","63f37a76000000001101046a","comment","同意！！看那个视频的时候，她们一问问题我都一脸问号❓？！！！！！",0.009840031154453754,"negative",1676906115,""
"63f3bacb0000000015011728","63f37a76000000001101046a","comment","中国式婚姻是女儿嫁出去就是泼出去的水，必须要为男方生孩子而且大多数要求生儿子传宗接代，还要照顾公公婆婆丈夫孩子，还要做饭带孩子做家务，还要出去赚钱，过年还不能经常回娘家过",0.9999864101409912,"positive",1676917451,""
"63f87abf000000000b033660","63f37a76000000001101046a","comment","女性主义从来没有369等，只要你的灵魂是自由的，你所做的事情是符合你意愿的，那你就可以为称作女性主义者，即使你结婚了。北大那三个女生，让我看到了她没有自由的灵魂，而是为了所谓的家庭完美而做出的自我牺牲",0.9999996423721313,"positive",1677228735,""
"63f40e53000000001800489e","63f37a76000000001101046a","comment","几位采访者连很多概念的定义都没搞清楚.......而且毫无批判性思维......看着真尴尬又窒息.....",0.05422663688659668,"negative",1676938835,""
"63f42294000000000700b0cf","63f37a76000000001101046a","comment","三位女性主义的门外汉在真正的女性主义面前寻求认同",0.9820446372032166,"positive",1676944020,""
"63fdb6fd000000001a005b95","63f37a76000000001101046a","comment","我觉得，女性主义的核心观点是：我们首先是人，其次才有性别的区分[害羞R][飞吻R][飞吻R]（《第二性》没看，看了别的，别骂我[害羞R]）",0.9997743368148804,"positive",1677571837,""
"63f69f7e00000000080221a9","63f37a76000000001101046a","comment","我个人觉得婚姻是个糟粕，不管多好的婚姻都是对生育自主权的伤害，随之伴随着育婴环境畸形/精神问题/职场上的母职伤害。虽然有男女同修产假吧，但发达国家男的休假带孩子的时间质量都远远低于妈的。反而不把结婚列入选项，就会更轻松地享受恋爱，更注重那人本身，对爱和精神共鸣也更敏感，不过现在这种对象太少了，我已经放弃了[笑哭R]。",1.0,"positive",1677107070,""
"67d7068f00000000180114db","63f37a76000000001101046a","comment","任何非对即错非黑即白的言论都使人痛苦",0.9251153469085693,"positive",1742145167,""
"6561a92a000000001d006058","63f37a76000000001101046a","comment","上野老师说",0.7902212738990784,"positive",1700899115,""
"64caee53000000002b004134","63f37a76000000001101046a","comment","你们真的结婚了吗[鄙视R]",0.2436949461698532,"negative",1691020883,""
"6496f155000000001101f43d","63f37a76000000001101046a","comment","这件衬衫是太漂亮[飞吻R][飞吻R]",0.9847797751426697,"positive",1687613781,""
"649134790000000029012906","63f37a76000000001101046a","comment","因为暂时无法解决男女在婚姻中不合理的分工，女人一旦走进婚姻，给她们带来的就是工资降薪，生育压力等等等等，所以选择在源头制止，选择不进入婚姻。",0.985386312007904,"positive",1687237753,""
"6486163e0000000016034742","63f37a76000000001101046a","comment","说的好棒",0.8630530834197998,"positive",1686509118,""
"6442823b000000000a000365","63f37a76000000001101046a","comment","人们讨厌全西西，并不是因为结婚，而是因为她否认了婚姻的不公平",0.35502615571022034,"negative",1682080315,""
"640e0d97000000001502264b","63f37a76000000001101046a","comment","[赞R]",0.9096018671989441,"positive",1678642583,""
"6408be200000000019030c88","63f37a76000000001101046a","comment","全是女粉丝吧",0.7768046259880066,"positive",1678294560,""
"64069749000000000b030808","63f37a76000000001101046a","comment","花花，我很喜欢你，追了你好几年（微博），但我认真觉得你这个视频的视角是不全面的。当然我不是说你说的内容本身有问题，主要是你对她们三个的了解以及对对话本身的性质（我觉得他们正在学习和修正，并不是激辩）理解有偏差。",0.5546606183052063,"neutral",1678153545,""
"66e1d20d0000000002004de9","66e1d002000000000c01bdbc","comment","我最近看医生就发现，人活着就是服役，一切让人舒服的姿势都会对骨骼造成不良的影响，在坐了半个月军姿腰依然疼得不行的时候我突然明白了一个道理，可能人活在这个世界上是没办法做到所有“绝对正确的事情”的，只要当下快乐，当下无悔，当下你觉得爽了就好了。",0.9999479651451111,"positive",1726075405,""
"66e1d548000000000b0228f9","66e1d002000000000c01bdbc","comment","其实无论是化妆打扮还是6b4t，都要自愿才好，不是因为什么什么这样做，而是我想，所以我做。一步就达成终点完全脱美役脱性缘也太难了点……很多人都需有过程的",0.9994990825653076,"positive",1726076233,""
"66e1d46e0000000017019da9","66e1d002000000000c01bdbc","comment","尊重自己的感受 尊重自己及她人作为女人拥有的感受",0.9808354377746582,"positive",1726076015,""
"66e436c4000000001203eb57","66e1d002000000000c01bdbc","comment","前两天刷到吊带那条视频看评论的时候我就在想，相比起都在说的的假睫毛粉底，为什么没人提起博主脸上的钉子，如果要说服美役带来的不适和异物感，穿孔打钉子应该更符合这个标准（没有说不好的意思，我觉得很酷！）我觉得有些人可能更加将“是否迎合男性审美”作为标准里，会不会反而也下意识地把男性当成了主体？",0.002474409993737936,"negative",1726232260,""
"66e7a142000000000c014040","66e1d002000000000c01bdbc","comment","人就是社会的产物 人类的本质属性就是社会属性 为了摆脱所谓的“美役”而又去给自己施加了很多别的条条框框何尝不是另一种服役呢 我觉得找到自己最舒服的状态才是最重要的 学会与自己和解[玫瑰R]",0.9999999403953552,"positive",1726456131,""
"66e2dd33000000001203ed19","66e1d002000000000c01bdbc","comment","后面的室友好淡定……",0.4598180651664734,"neutral",1726143795,""
"670313a1000000002a02a79a","66e1d002000000000c01bdbc","comment","@酒酿团子 哈哈哈哈哈她说的好对",0.8671919703483582,"positive",1728254881,""
"66e23102000000001503aa70","66e1d002000000000c01bdbc","comment","真正的自由本来就应该是各自活出各自的样子，如果大家都按一个标准觉得什么就应该怎么样说到底还是被圈定住了",0.9491163492202759,"positive",1726099714,""
"66fe42a0000000002002254c","66e1d002000000000c01bdbc","comment","女性该有不化妆的自由，但也应该有化妆的自由[飞吻R]",0.9997122883796692,"positive",1727939233,""
"66e5cd830000000024008f86","66e1d002000000000c01bdbc","comment","有1个问题。两个钉子在涂完粉底液后要不要拿化妆棉擦亮。",0.001020189723931253,"negative",1726336387,""
"67f4e595000000001f01973b","66e1d002000000000c01bdbc","comment","@二十岁日记","","unknown",1744102806,""
"67a4789f000000001b02cb57","66e1d002000000000c01bdbc","comment","人类都追求美好的食物，化不化妆跟女性主义没有关系，个人爱好而已",0.9996230602264404,"positive",1738832031,""
"6762d12e0000000011003f00","66e1d002000000000c01bdbc","comment","这才是正常的女权思维 现在有的人思想真的很极端 例如 高等鞋 短裙 甚至胸罩 脱毛等等都成了不去穿不去做这些才是解放女性 很多女性问题的评论区真的铺满了女性对女性的规教 真正的女权主义一直都在倡导勇敢做自己争取在这个社会上相对平衡的利益",0.9875451326370239,"positive",1734529327,""
"67471b66000000001b0264f7","66e1d002000000000c01bdbc","comment","@小唐不吃糖 她说的好好",0.43158942461013794,"neutral",1732713319,""
"672c9908000000001a032f5a","66e1d002000000000c01bdbc","comment","好女性强女性都在小红书👍",0.9660122990608215,"positive",1730976009,""
"670954ef0000000010004f13","66e1d002000000000c01bdbc","comment","我也在脱美役的路上，打算以后尝试一下寸头，想体验快速洗头哈哈哈哈哈哈",0.9966043829917908,"positive",1728664815,""
"67040678000000002a02909d","66e1d002000000000c01bdbc","comment","宝宝自信最美了[害羞R]我爱你",0.9986279010772705,"positive",1728317048,""
"6703a13a0000000027011aae","66e1d002000000000c01bdbc","comment","你超棒宝宝[赞R]",0.9953082799911499,"positive",1728291131,""
"67033ccb000000001803228b","66e1d002000000000c01bdbc","comment","你真的非常棒啊宝宝[飞吻R]",0.993885338306427,"positive",1728265420,""
"670233aa000000000f00dd3d","66e1d002000000000c01bdbc","comment","好爱你[合十R][合十R][合十R]",0.7309231758117676,"positive",1728197546,""
"683bdd9c0000000007035bcd","683b3d9700000000220353ee","comment","不懂打标签的时候明明刻意回避了那类标签，还是有人看到“耽美““fu女”就触发关键词。我自以为第二段表述已经够白话易懂了，如果你都不能理解到我表达的中心和底层逻辑是什么，那没有必要评论，我说不醒你，你的自欺欺人也不可能让我信服。后面来的朋友没有必要去和这些人吵，无意义且浪费时间精力，不删评是免得再次被转移话题。以及第一段逻辑梳理不清的朋友可以去搜一搜日本少女漫画发展到耽美期间的具体讲解",0.9996473789215088,"positive",1748753820,"四川"
"683b8480000000001c028aea","683b3d9700000000220353ee","comment","看不了主角为男的小说",0.8843924403190613,"positive",1748731008,"广西"
"683bd5c30000000007029326","683b3d9700000000220353ee","comment","我最开始接触到bl我以为意思是爱不应该因为性别压抑🤔我以为是单纯俩男的谈恋爱，女性不受伤害(在此之前我看到过好多bg的女主总在受虐[叹气R][叹气R][叹气R]现在也有……蛮无语的[叹气R][叹气R][叹气R])后来发现某作者写dy……感觉三观都被刷新了，dy！！！违法的！！！搞什么啊[叹气R][叹气R][叹气R]但是同时也有写的好的🤔就……其实是看作者多一些？我乐于接受所有美好情感，不论性别，只要不伤害他人就没事🧐最后一段我蛮赞同的，波伏娃的《第二性》也提到过🧐我看过的一个观点是“女性像一个补丁”因为男的丑，所以女性就要用美补上这一块，我觉得这个说法蛮贴切的，当然听着很不舒服就是了[叹气R]",1.0,"positive",1748751812,"江苏"
"683bbfcc000000000b01d29e","683b3d9700000000220353ee","comment","如果bl的受众真的可以做的把纸片v和现实v分开，网上怎么会有那么多卖腐赚流量的现实v呢[doge]",0.33148521184921265,"negative",1748746189,"广东"
