id,timestamp,user_id,text,platform
post_001048,2025-05-30 03:34:42,user_432,发货速度正常，产品符合预期,微信
post_001049,2025-05-06 21:01:42,user_849,包装还可以，产品一般般,小红书
post_001050,2025-05-09 15:14:42,user_562,售后服务太差了，不会再买了,抖音
post_001051,2025-05-08 18:50:42,user_495,客服态度很差，问题一直没解决,小红书
post_001052,2025-05-04 12:52:42,user_4,客服态度很差，问题一直没解决,微博
post_001053,2025-05-17 23:48:42,user_44,客服态度很差，问题一直没解决,抖音
post_001054,2025-05-22 23:33:42,user_252,发货太慢了，等了好久才收到,微博
post_001055,2025-05-03 14:00:42,user_608,发货太慢了，等了好久才收到,知乎
post_001056,2025-05-29 08:56:42,user_269,质量太差了，完全不值这个价格,微博
post_001057,2025-05-03 17:00:42,user_288,发货速度很快，很满意这次购物体验,微博
post_001058,2025-05-19 22:40:42,user_460,包装精美，产品质量很好,小红书
post_001059,2025-05-17 14:02:42,user_892,质量很不错，物超所值,抖音
post_001060,2025-04-30 14:50:42,user_800,产品和描述完全不符，很失望,知乎
post_001061,2025-05-08 06:31:42,user_955,客服态度很差，问题一直没解决,微博
post_001062,2025-05-29 23:56:42,user_887,客服态度很差，问题一直没解决,知乎
post_001063,2025-05-23 14:07:42,user_656,发货速度很快，很满意这次购物体验,知乎
post_001064,2025-05-24 21:59:42,user_750,质量太差了，完全不值这个价格,知乎
post_001065,2025-05-30 08:05:42,user_808,发货速度很快，很满意这次购物体验,微博
post_001066,2025-05-06 19:52:42,user_804,售后服务太差了，不会再买了,知乎
post_001067,2025-05-11 17:20:42,user_786,发货速度正常，产品符合预期,微博
post_001068,2025-05-27 08:31:42,user_149,服务态度超级好，非常满意！,微信
post_001069,2025-05-01 15:58:42,user_355,服务态度超级好，非常满意！,微信
post_001070,2025-05-14 21:26:42,user_912,服务态度超级好，非常满意！,抖音
post_001071,2025-05-17 23:18:42,user_729,发货速度正常，产品符合预期,微博
post_001072,2025-05-06 09:39:42,user_563,质量太差了，完全不值这个价格,微博
post_001073,2025-05-09 16:04:42,user_887,客服态度很差，问题一直没解决,微信
post_001074,2025-05-02 09:14:42,user_881,包装还可以，产品一般般,抖音
post_001075,2025-05-19 15:50:42,user_156,包装破损，产品也有问题,小红书
post_001076,2025-05-27 15:20:42,user_184,整体还可以，没有特别惊喜,微信
post_001077,2025-05-23 20:06:42,user_625,发货速度正常，产品符合预期,微信
post_001078,2025-05-28 16:18:42,user_88,产品和描述完全不符，很失望,微信
post_001079,2025-05-21 06:42:42,user_825,服务态度超级好，非常满意！,小红书
post_001080,2025-05-30 16:37:42,user_312,发货速度很快，很满意这次购物体验,微信
post_001081,2025-05-03 19:46:42,user_896,价格适中，质量还行,微信
post_001082,2025-05-08 21:44:42,user_468,价格适中，质量还行,微信
post_001083,2025-05-10 09:07:42,user_19,包装破损，产品也有问题,微博
post_001084,2025-05-22 20:13:42,user_396,这个产品真的很棒！强烈推荐给大家,抖音
post_001085,2025-05-31 10:22:42,user_516,包装精美，产品质量很好,微博
post_001086,2025-05-24 07:28:42,user_437,服务态度超级好，非常满意！,微信
post_001087,2025-05-01 06:49:42,user_820,客服回复及时，产品质量一般,小红书
post_001088,2025-05-05 19:31:42,user_730,服务态度超级好，非常满意！,微博
post_001089,2025-05-08 00:02:42,user_5,整体还可以，没有特别惊喜,小红书
post_001090,2025-05-03 01:33:42,user_897,包装还可以，产品一般般,知乎
post_001091,2025-05-22 07:49:42,user_603,客服回复及时，产品质量一般,抖音
post_001092,2025-05-06 01:41:42,user_682,售后服务太差了，不会再买了,知乎
post_001093,2025-05-25 05:20:42,user_679,包装破损，产品也有问题,微博
post_001094,2025-05-10 23:11:42,user_50,客服很耐心，解决问题很及时,知乎
post_001095,2025-05-04 13:32:42,user_446,这个产品真的很棒！强烈推荐给大家,微博
post_001096,2025-05-20 21:43:42,user_813,质量很不错，物超所值,微博
post_001097,2025-05-25 03:45:42,user_300,发货速度正常，产品符合预期,微博
post_001098,2025-05-16 22:27:42,user_932,质量很不错，物超所值,小红书
post_001099,2025-05-20 22:23:42,user_703,客服回复及时，产品质量一般,小红书
post_001100,2025-05-06 12:19:42,user_264,售后服务太差了，不会再买了,抖音
post_001101,2025-05-17 21:08:42,user_688,发货速度正常，产品符合预期,知乎
post_001102,2025-05-15 16:38:42,user_811,价格适中，质量还行,知乎
post_001103,2025-05-09 08:22:42,user_773,这个产品真的很棒！强烈推荐给大家,抖音
post_001104,2025-05-08 14:29:42,user_65,客服回复及时，产品质量一般,小红书
post_001105,2025-05-29 10:34:42,user_192,质量很不错，物超所值,知乎
post_001106,2025-05-10 06:19:42,user_133,客服回复及时，产品质量一般,微信
post_001107,2025-05-05 12:15:42,user_264,整体还可以，没有特别惊喜,小红书
post_001108,2025-05-19 02:10:42,user_122,客服很耐心，解决问题很及时,小红书
post_001109,2025-05-30 00:08:42,user_936,客服很耐心，解决问题很及时,微博
post_001110,2025-05-08 16:52:42,user_24,质量太差了，完全不值这个价格,小红书
post_001111,2025-05-04 09:55:42,user_747,质量很不错，物超所值,小红书
post_001112,2025-05-07 21:30:42,user_613,质量很不错，物超所值,小红书
post_001113,2025-05-27 16:05:42,user_812,客服态度很差，问题一直没解决,微信
post_001114,2025-05-17 00:19:42,user_346,售后服务太差了，不会再买了,微信
post_001115,2025-05-26 03:51:42,user_407,质量很不错，物超所值,微信
post_001116,2025-05-05 15:24:42,user_714,质量很不错，物超所值,微博
post_001117,2025-05-03 04:40:42,user_376,质量很不错，物超所值,小红书
post_001118,2025-05-31 00:23:42,user_32,这个产品真的很棒！强烈推荐给大家,微博
post_001119,2025-05-27 05:42:42,user_368,发货太慢了，等了好久才收到,知乎
post_001120,2025-05-21 19:29:42,user_347,服务态度超级好，非常满意！,微博
post_001121,2025-05-05 08:46:42,user_347,价格适中，质量还行,小红书
post_001122,2025-05-24 16:52:42,user_904,包装还可以，产品一般般,抖音
post_001123,2025-05-02 02:29:42,user_790,发货速度正常，产品符合预期,小红书
post_001124,2025-05-04 17:31:42,user_248,收到货了，还没来得及试用,微博
post_001125,2025-05-07 02:32:42,user_572,质量太差了，完全不值这个价格,微博
post_001126,2025-05-05 15:46:42,user_809,质量太差了，完全不值这个价格,抖音
post_001127,2025-05-19 13:42:42,user_621,价格适中，质量还行,微信
post_001128,2025-05-20 10:52:42,user_639,产品和描述完全不符，很失望,微信
post_001129,2025-05-11 18:37:42,user_407,客服回复及时，产品质量一般,微博
post_001130,2025-05-23 03:44:42,user_18,质量太差了，完全不值这个价格,微博
post_001131,2025-05-08 01:47:42,user_832,整体还可以，没有特别惊喜,小红书
post_001132,2025-05-29 17:29:42,user_420,服务态度超级好，非常满意！,小红书
post_001133,2025-05-13 03:11:42,user_218,整体还可以，没有特别惊喜,微信
post_001134,2025-05-03 08:20:42,user_170,这个产品真的很棒！强烈推荐给大家,微博
post_001135,2025-05-17 00:00:42,user_221,客服态度很差，问题一直没解决,知乎
post_001136,2025-05-04 18:51:42,user_307,发货速度正常，产品符合预期,微博
post_001137,2025-05-18 02:02:42,user_503,发货速度正常，产品符合预期,微博
post_001138,2025-05-20 18:08:42,user_783,客服态度很差，问题一直没解决,微信
post_001139,2025-05-06 14:24:42,user_366,整体还可以，没有特别惊喜,抖音
post_001140,2025-05-01 17:33:42,user_601,售后服务太差了，不会再买了,微信
post_001141,2025-05-23 04:22:42,user_792,产品和描述完全不符，很失望,知乎
post_001142,2025-05-30 18:22:42,user_793,发货速度很快，很满意这次购物体验,微信
post_001143,2025-05-20 21:46:42,user_90,价格适中，质量还行,微信
post_001144,2025-05-01 02:07:42,user_405,收到货了，还没来得及试用,知乎
post_001145,2025-05-09 18:36:42,user_529,质量太差了，完全不值这个价格,知乎
post_001146,2025-05-01 19:48:42,user_773,发货速度很快，很满意这次购物体验,小红书
post_001147,2025-05-28 10:27:42,user_68,产品和描述完全不符，很失望,微博
post_001148,2025-05-03 17:57:42,user_530,质量很不错，物超所值,小红书
post_001149,2025-05-15 00:06:42,user_890,质量很不错，物超所值,小红书
post_001150,2025-05-16 23:45:42,user_932,发货速度正常，产品符合预期,抖音
post_001151,2025-05-31 03:41:42,user_344,售后服务太差了，不会再买了,抖音
post_001152,2025-05-21 07:45:42,user_883,发货速度正常，产品符合预期,微信
post_001153,2025-05-27 07:46:42,user_983,售后服务太差了，不会再买了,微博
post_001154,2025-05-16 02:50:42,user_109,客服很耐心，解决问题很及时,抖音
post_001155,2025-05-22 04:50:42,user_304,发货速度很快，很满意这次购物体验,微信
post_001156,2025-05-10 16:12:42,user_67,发货太慢了，等了好久才收到,抖音
post_001157,2025-05-26 00:16:42,user_540,包装还可以，产品一般般,知乎
post_001158,2025-05-27 01:17:42,user_559,客服很耐心，解决问题很及时,抖音
post_001159,2025-05-17 19:40:42,user_99,发货速度很快，很满意这次购物体验,抖音
post_001160,2025-05-10 06:15:42,user_364,包装还可以，产品一般般,抖音
post_001161,2025-05-24 10:00:42,user_828,发货速度很快，很满意这次购物体验,微博
post_001162,2025-05-24 19:58:42,user_178,收到货了，还没来得及试用,小红书
post_001163,2025-05-18 06:49:42,user_825,客服很耐心，解决问题很及时,微信
post_001164,2025-05-09 09:35:42,user_549,包装还可以，产品一般般,小红书
post_001165,2025-05-09 16:16:42,user_368,质量很不错，物超所值,微博
post_001166,2025-05-05 12:11:42,user_117,客服很耐心，解决问题很及时,微信
post_001167,2025-05-29 09:07:42,user_286,包装还可以，产品一般般,微信
post_001168,2025-05-06 18:38:42,user_283,发货太慢了，等了好久才收到,知乎
post_001169,2025-05-20 15:31:42,user_985,整体还可以，没有特别惊喜,抖音
post_001170,2025-05-03 16:47:42,user_980,客服很耐心，解决问题很及时,抖音
post_001171,2025-05-07 00:55:42,user_418,包装精美，产品质量很好,知乎
post_001172,2025-05-30 01:24:42,user_658,售后服务太差了，不会再买了,微博
post_001173,2025-05-06 23:06:42,user_325,客服回复及时，产品质量一般,微博
post_001174,2025-05-25 03:32:42,user_766,收到货了，还没来得及试用,微信
post_001175,2025-05-14 20:36:42,user_532,发货速度正常，产品符合预期,知乎
post_001176,2025-05-25 17:46:42,user_340,发货速度很快，很满意这次购物体验,微博
post_001177,2025-05-31 06:32:42,user_849,服务态度超级好，非常满意！,知乎
post_001178,2025-05-30 09:40:42,user_509,整体还可以，没有特别惊喜,微信
post_001179,2025-05-05 21:14:42,user_420,客服很耐心，解决问题很及时,微信
post_001180,2025-05-06 05:10:42,user_305,价格适中，质量还行,小红书
post_001181,2025-04-30 23:33:42,user_885,整体还可以，没有特别惊喜,微信
post_001182,2025-05-04 21:10:42,user_720,价格适中，质量还行,知乎
post_001183,2025-05-12 08:07:42,user_713,质量很不错，物超所值,抖音
post_001184,2025-05-29 12:04:42,user_38,质量很不错，物超所值,小红书
post_001185,2025-05-08 10:41:42,user_639,发货速度很快，很满意这次购物体验,小红书
post_001186,2025-04-30 17:47:42,user_771,客服态度很差，问题一直没解决,抖音
post_001187,2025-05-02 07:27:42,user_984,发货太慢了，等了好久才收到,知乎
post_001188,2025-05-17 21:18:42,user_745,这个产品真的很棒！强烈推荐给大家,抖音
post_001189,2025-05-11 08:51:42,user_772,发货速度很快，很满意这次购物体验,微信
post_001190,2025-05-28 14:39:42,user_763,发货速度正常，产品符合预期,小红书
post_001191,2025-05-09 13:11:42,user_752,发货太慢了，等了好久才收到,微博
post_001192,2025-05-04 05:57:42,user_459,服务态度超级好，非常满意！,小红书
post_001193,2025-05-30 17:44:42,user_675,发货速度很快，很满意这次购物体验,知乎
post_001194,2025-05-27 05:53:42,user_881,发货太慢了，等了好久才收到,抖音
post_001195,2025-05-11 05:53:42,user_10,价格适中，质量还行,微博
post_001196,2025-05-23 02:14:42,user_250,这个产品真的很棒！强烈推荐给大家,微博
post_001197,2025-05-09 04:03:42,user_470,包装精美，产品质量很好,知乎
post_001198,2025-05-02 03:34:42,user_491,服务态度超级好，非常满意！,微博
post_001199,2025-05-12 11:31:42,user_95,收到货了，还没来得及试用,知乎
post_001200,2025-05-14 09:12:42,user_73,发货速度很快，很满意这次购物体验,微博
post_001201,2025-05-08 02:21:42,user_580,质量太差了，完全不值这个价格,抖音
post_001202,2025-05-21 01:45:42,user_905,发货速度很快，很满意这次购物体验,微博
post_001203,2025-05-28 12:23:42,user_428,发货速度很快，很满意这次购物体验,知乎
post_001204,2025-05-25 10:03:42,user_514,整体还可以，没有特别惊喜,小红书
post_001205,2025-05-26 23:03:42,user_377,客服态度很差，问题一直没解决,微信
post_001206,2025-05-18 00:08:42,user_37,发货速度正常，产品符合预期,微博
post_001207,2025-05-06 02:48:42,user_607,价格适中，质量还行,知乎
post_001208,2025-05-22 05:23:42,user_888,客服回复及时，产品质量一般,微信
post_001209,2025-05-10 15:17:42,user_245,包装破损，产品也有问题,微博
post_001210,2025-05-14 11:30:42,user_938,整体还可以，没有特别惊喜,抖音
post_001211,2025-05-17 01:46:42,user_961,发货速度正常，产品符合预期,知乎
post_001212,2025-05-18 15:06:42,user_425,发货速度很快，很满意这次购物体验,小红书
post_001213,2025-05-12 12:58:42,user_15,质量很不错，物超所值,微博
post_001214,2025-05-01 17:05:42,user_305,发货速度很快，很满意这次购物体验,抖音
post_001215,2025-05-13 19:12:42,user_97,客服回复及时，产品质量一般,微信
post_001216,2025-05-26 12:54:42,user_336,质量太差了，完全不值这个价格,微博
post_001217,2025-05-29 09:00:42,user_620,包装还可以，产品一般般,小红书
post_001218,2025-05-06 12:28:42,user_140,客服很耐心，解决问题很及时,小红书
post_001219,2025-05-09 13:55:42,user_135,发货太慢了，等了好久才收到,微博
post_001220,2025-05-20 11:26:42,user_375,这个产品真的很棒！强烈推荐给大家,知乎
post_001221,2025-05-08 11:38:42,user_866,这个产品真的很棒！强烈推荐给大家,抖音
post_001222,2025-05-13 08:14:42,user_715,发货速度正常，产品符合预期,小红书
post_001223,2025-05-18 09:49:42,user_284,发货速度很快，很满意这次购物体验,知乎
post_001224,2025-05-12 20:43:42,user_734,客服态度很差，问题一直没解决,小红书
post_001225,2025-05-27 22:36:42,user_711,包装破损，产品也有问题,微信
post_001226,2025-05-03 21:32:42,user_902,客服很耐心，解决问题很及时,抖音
post_001227,2025-05-11 01:23:42,user_197,包装精美，产品质量很好,抖音
post_001228,2025-05-14 04:33:42,user_292,服务态度超级好，非常满意！,知乎
post_001229,2025-05-26 01:16:42,user_492,发货太慢了，等了好久才收到,微博
post_001230,2025-05-04 08:22:42,user_720,包装精美，产品质量很好,抖音
post_001231,2025-05-24 20:58:42,user_813,整体还可以，没有特别惊喜,知乎
post_001232,2025-05-12 10:01:42,user_762,发货速度正常，产品符合预期,知乎
post_001233,2025-05-18 06:56:42,user_666,包装破损，产品也有问题,微信
post_001234,2025-05-12 09:11:42,user_560,包装还可以，产品一般般,抖音
post_001235,2025-05-10 05:48:42,user_673,整体还可以，没有特别惊喜,微博
post_001236,2025-05-25 18:42:42,user_623,质量很不错，物超所值,知乎
post_001237,2025-05-19 06:52:42,user_161,发货速度很快，很满意这次购物体验,知乎
post_001238,2025-05-26 19:49:42,user_125,产品和描述完全不符，很失望,小红书
post_001239,2025-05-07 17:38:42,user_708,质量很不错，物超所值,抖音
post_001240,2025-05-15 06:22:42,user_378,包装精美，产品质量很好,微博
post_001241,2025-05-25 06:05:42,user_400,服务态度超级好，非常满意！,抖音
post_001242,2025-05-22 15:52:42,user_706,这个产品真的很棒！强烈推荐给大家,知乎
post_001243,2025-05-29 20:33:42,user_660,发货太慢了，等了好久才收到,微博
post_001244,2025-05-11 00:59:42,user_487,质量很不错，物超所值,知乎
post_001245,2025-05-09 06:25:42,user_945,发货太慢了，等了好久才收到,知乎
post_001246,2025-05-15 00:38:42,user_3,发货太慢了，等了好久才收到,抖音
post_001247,2025-05-24 02:39:42,user_422,这个产品真的很棒！强烈推荐给大家,知乎
post_001248,2025-04-30 17:07:42,user_485,客服回复及时，产品质量一般,微信
post_001249,2025-05-16 15:24:42,user_878,发货速度正常，产品符合预期,抖音
post_001250,2025-05-25 04:11:42,user_793,客服回复及时，产品质量一般,微博
post_001251,2025-05-23 10:42:42,user_758,质量太差了，完全不值这个价格,微信
post_001252,2025-05-21 00:17:42,user_796,服务态度超级好，非常满意！,微信
post_001253,2025-05-22 17:01:42,user_409,这个产品真的很棒！强烈推荐给大家,微信
post_001254,2025-05-12 15:37:42,user_808,产品和描述完全不符，很失望,知乎
post_001255,2025-05-02 19:15:42,user_58,客服很耐心，解决问题很及时,微信
post_001256,2025-05-07 15:06:42,user_594,售后服务太差了，不会再买了,小红书
post_001257,2025-05-30 00:15:42,user_316,这个产品真的很棒！强烈推荐给大家,微博
post_001258,2025-05-17 02:34:42,user_350,产品和描述完全不符，很失望,小红书
post_001259,2025-05-04 07:20:42,user_604,包装还可以，产品一般般,抖音
post_001260,2025-05-27 13:26:42,user_390,发货速度很快，很满意这次购物体验,抖音
post_001261,2025-05-08 17:31:42,user_527,质量很不错，物超所值,小红书
post_001262,2025-05-25 00:50:42,user_368,包装精美，产品质量很好,微信
post_001263,2025-05-27 18:44:42,user_314,这个产品真的很棒！强烈推荐给大家,微信
post_001264,2025-05-09 02:20:42,user_588,客服回复及时，产品质量一般,微博
post_001265,2025-05-26 20:01:42,user_631,这个产品真的很棒！强烈推荐给大家,抖音
post_001266,2025-05-26 16:33:42,user_703,客服很耐心，解决问题很及时,小红书
post_001267,2025-05-29 15:50:42,user_948,发货速度很快，很满意这次购物体验,抖音
post_001268,2025-05-04 01:08:42,user_963,收到货了，还没来得及试用,抖音
post_001269,2025-05-12 21:04:42,user_277,发货速度正常，产品符合预期,小红书
post_001270,2025-05-27 09:16:42,user_996,发货太慢了，等了好久才收到,抖音
post_001271,2025-05-15 17:02:42,user_465,包装还可以，产品一般般,微博
post_001272,2025-05-25 04:52:42,user_592,客服很耐心，解决问题很及时,微信
post_001273,2025-05-09 14:10:42,user_56,质量太差了，完全不值这个价格,微信
post_001274,2025-05-06 01:55:42,user_9,质量很不错，物超所值,微博
post_001275,2025-05-27 03:48:42,user_251,发货太慢了，等了好久才收到,知乎
post_001276,2025-05-20 09:00:42,user_445,收到货了，还没来得及试用,抖音
post_001277,2025-05-20 08:31:42,user_385,包装还可以，产品一般般,抖音
post_001278,2025-05-07 16:54:42,user_77,价格适中，质量还行,微博
post_001279,2025-05-18 03:44:42,user_673,整体还可以，没有特别惊喜,微博
post_001280,2025-05-19 13:03:42,user_448,这个产品真的很棒！强烈推荐给大家,小红书
post_001281,2025-05-11 02:33:42,user_10,价格适中，质量还行,知乎
post_001282,2025-05-04 17:49:42,user_801,客服态度很差，问题一直没解决,知乎
post_001283,2025-05-07 03:14:42,user_761,发货速度很快，很满意这次购物体验,微博
post_001284,2025-05-11 07:39:42,user_700,服务态度超级好，非常满意！,微信
post_001285,2025-05-13 05:00:42,user_53,包装破损，产品也有问题,微博
post_001286,2025-05-15 20:56:42,user_419,质量太差了，完全不值这个价格,微博
post_001287,2025-05-19 04:41:42,user_977,服务态度超级好，非常满意！,知乎
post_001288,2025-05-06 17:56:42,user_736,发货速度正常，产品符合预期,知乎
post_001289,2025-05-22 23:57:42,user_641,发货速度正常，产品符合预期,抖音
post_001290,2025-05-19 01:57:42,user_39,客服很耐心，解决问题很及时,小红书
post_001291,2025-05-27 14:12:42,user_434,服务态度超级好，非常满意！,小红书
post_001292,2025-05-30 18:33:42,user_959,客服很耐心，解决问题很及时,微信
post_001293,2025-05-21 02:52:42,user_645,收到货了，还没来得及试用,微博
post_001294,2025-05-14 13:06:42,user_657,发货速度很快，很满意这次购物体验,微博
post_001295,2025-05-24 02:21:42,user_353,质量太差了，完全不值这个价格,知乎
post_001296,2025-05-21 10:45:42,user_818,发货速度正常，产品符合预期,小红书
post_001297,2025-05-01 12:06:42,user_189,客服态度很差，问题一直没解决,小红书
post_001298,2025-05-05 15:48:42,user_935,整体还可以，没有特别惊喜,知乎
post_001299,2025-05-23 10:11:42,user_564,质量很不错，物超所值,知乎
post_001300,2025-05-08 11:49:42,user_836,客服回复及时，产品质量一般,抖音
post_001301,2025-05-14 20:49:42,user_397,售后服务太差了，不会再买了,知乎
post_001302,2025-05-22 17:28:42,user_756,质量太差了，完全不值这个价格,微信
post_001303,2025-05-02 12:18:42,user_672,收到货了，还没来得及试用,微信
post_001304,2025-05-03 08:09:42,user_676,这个产品真的很棒！强烈推荐给大家,抖音
post_001305,2025-05-19 23:34:42,user_971,发货太慢了，等了好久才收到,抖音
post_001306,2025-05-12 18:45:42,user_271,包装还可以，产品一般般,微信
post_001307,2025-05-31 04:18:42,user_265,客服很耐心，解决问题很及时,抖音
post_001308,2025-05-11 06:27:42,user_494,客服很耐心，解决问题很及时,知乎
post_001309,2025-05-20 17:23:42,user_500,产品和描述完全不符，很失望,小红书
post_001310,2025-05-22 21:10:42,user_406,服务态度超级好，非常满意！,知乎
post_001311,2025-05-23 09:38:42,user_124,发货太慢了，等了好久才收到,微信
post_001312,2025-04-30 22:39:42,user_93,整体还可以，没有特别惊喜,微博
post_001313,2025-05-31 11:23:42,user_899,客服很耐心，解决问题很及时,微信
post_001314,2025-05-06 07:03:42,user_699,价格适中，质量还行,知乎
post_001315,2025-05-15 15:17:42,user_879,发货太慢了，等了好久才收到,小红书
post_001316,2025-05-26 09:39:42,user_150,这个产品真的很棒！强烈推荐给大家,微博
post_001317,2025-05-15 08:16:42,user_488,整体还可以，没有特别惊喜,小红书
post_001318,2025-05-25 01:56:42,user_991,产品和描述完全不符，很失望,知乎
post_001319,2025-05-18 01:25:42,user_194,客服回复及时，产品质量一般,小红书
post_001320,2025-05-31 08:12:42,user_962,发货速度很快，很满意这次购物体验,微博
post_001321,2025-05-27 15:44:42,user_437,包装还可以，产品一般般,知乎
post_001322,2025-05-11 03:29:42,user_656,质量很不错，物超所值,微信
post_001323,2025-05-21 14:27:42,user_168,发货速度正常，产品符合预期,知乎
post_001324,2025-05-03 01:25:42,user_909,收到货了，还没来得及试用,知乎
post_001325,2025-05-10 23:02:42,user_241,客服很耐心，解决问题很及时,微博
post_001326,2025-05-23 01:46:42,user_544,包装精美，产品质量很好,微信
post_001327,2025-05-02 19:51:42,user_283,质量太差了，完全不值这个价格,知乎
post_001328,2025-05-07 19:34:42,user_150,包装精美，产品质量很好,抖音
post_001329,2025-05-09 14:17:42,user_853,客服回复及时，产品质量一般,抖音
post_001330,2025-05-23 18:58:42,user_813,质量太差了，完全不值这个价格,微博
post_001331,2025-05-11 01:03:42,user_489,收到货了，还没来得及试用,微信
post_001332,2025-05-09 23:37:42,user_98,这个产品真的很棒！强烈推荐给大家,知乎
post_001333,2025-05-22 01:34:42,user_83,服务态度超级好，非常满意！,抖音
post_001334,2025-05-23 14:48:42,user_940,产品和描述完全不符，很失望,微博
post_001335,2025-05-08 17:57:42,user_159,产品和描述完全不符，很失望,微信
post_001336,2025-05-16 04:11:42,user_920,包装破损，产品也有问题,抖音
post_001337,2025-05-02 12:13:42,user_434,产品和描述完全不符，很失望,抖音
post_001338,2025-05-11 03:36:42,user_805,收到货了，还没来得及试用,抖音
post_001339,2025-05-08 17:52:42,user_186,产品和描述完全不符，很失望,微信
post_001340,2025-05-06 06:40:42,user_710,服务态度超级好，非常满意！,微信
post_001341,2025-05-27 20:36:42,user_975,整体还可以，没有特别惊喜,知乎
post_001342,2025-05-04 05:31:42,user_600,产品和描述完全不符，很失望,小红书
post_001343,2025-05-13 00:28:42,user_210,客服回复及时，产品质量一般,知乎
post_001344,2025-05-22 12:16:42,user_937,售后服务太差了，不会再买了,抖音
post_001345,2025-05-25 04:37:42,user_708,客服态度很差，问题一直没解决,小红书
post_001346,2025-05-05 14:06:42,user_860,包装破损，产品也有问题,微信
post_001347,2025-05-11 12:38:42,user_190,这个产品真的很棒！强烈推荐给大家,抖音
post_001348,2025-05-21 02:53:42,user_49,客服很耐心，解决问题很及时,微信
post_001349,2025-05-19 11:28:42,user_393,客服回复及时，产品质量一般,微博
post_001350,2025-05-20 17:38:42,user_259,价格适中，质量还行,小红书
post_001351,2025-05-29 09:05:42,user_534,发货太慢了，等了好久才收到,小红书
post_001352,2025-05-15 13:34:42,user_208,包装精美，产品质量很好,知乎
post_001353,2025-05-13 22:27:42,user_378,包装破损，产品也有问题,抖音
post_001354,2025-05-21 14:22:42,user_152,产品和描述完全不符，很失望,小红书
post_001355,2025-05-14 14:12:42,user_65,客服很耐心，解决问题很及时,微博
post_001356,2025-05-02 00:03:42,user_667,售后服务太差了，不会再买了,小红书
post_001357,2025-05-27 20:01:42,user_695,质量太差了，完全不值这个价格,微信
post_001358,2025-05-12 04:25:42,user_716,产品和描述完全不符，很失望,小红书
post_001359,2025-05-03 20:10:42,user_243,产品和描述完全不符，很失望,知乎
post_001360,2025-05-13 21:38:42,user_371,客服很耐心，解决问题很及时,小红书
post_001361,2025-05-30 23:18:42,user_623,包装还可以，产品一般般,微博
post_001362,2025-05-26 14:35:42,user_197,客服很耐心，解决问题很及时,知乎
post_001363,2025-05-14 16:32:42,user_110,客服态度很差，问题一直没解决,微信
post_001364,2025-05-25 03:24:42,user_775,发货速度很快，很满意这次购物体验,小红书
post_001365,2025-05-15 17:15:42,user_941,包装精美，产品质量很好,微信
post_001366,2025-05-22 18:50:42,user_803,整体还可以，没有特别惊喜,知乎
post_001367,2025-05-24 10:19:42,user_242,发货速度很快，很满意这次购物体验,微信
post_001368,2025-05-30 12:49:42,user_129,发货速度正常，产品符合预期,抖音
post_001369,2025-05-12 15:13:42,user_265,包装破损，产品也有问题,微博
post_001370,2025-05-07 08:44:42,user_333,发货太慢了，等了好久才收到,知乎
post_001371,2025-05-27 05:41:42,user_536,发货太慢了，等了好久才收到,抖音
post_001372,2025-05-08 01:27:42,user_289,质量很不错，物超所值,知乎
post_001373,2025-05-29 01:15:42,user_917,质量太差了，完全不值这个价格,知乎
post_001374,2025-05-01 16:10:42,user_840,客服态度很差，问题一直没解决,抖音
post_001375,2025-05-16 20:25:42,user_707,收到货了，还没来得及试用,小红书
post_001376,2025-05-18 16:14:42,user_869,这个产品真的很棒！强烈推荐给大家,知乎
post_001377,2025-05-05 12:29:42,user_73,发货速度正常，产品符合预期,抖音
post_001378,2025-05-03 17:38:42,user_807,包装破损，产品也有问题,抖音
post_001379,2025-05-29 21:57:42,user_687,服务态度超级好，非常满意！,小红书
post_001380,2025-05-31 10:49:42,user_813,这个产品真的很棒！强烈推荐给大家,小红书
post_001381,2025-05-03 11:59:42,user_999,整体还可以，没有特别惊喜,小红书
post_001382,2025-05-01 10:34:42,user_642,发货速度正常，产品符合预期,知乎
post_001383,2025-05-30 12:50:42,user_745,客服很耐心，解决问题很及时,抖音
post_001384,2025-05-05 01:44:42,user_852,质量太差了，完全不值这个价格,抖音
post_001385,2025-05-02 17:25:42,user_606,质量很不错，物超所值,小红书
post_001386,2025-05-27 10:03:42,user_248,包装破损，产品也有问题,抖音
post_001387,2025-05-01 00:44:42,user_310,收到货了，还没来得及试用,小红书
post_001388,2025-05-20 18:24:42,user_453,包装破损，产品也有问题,微博
post_001389,2025-05-11 01:40:42,user_927,包装还可以，产品一般般,抖音
post_001390,2025-05-17 17:38:42,user_600,这个产品真的很棒！强烈推荐给大家,知乎
post_001391,2025-05-13 23:50:42,user_178,这个产品真的很棒！强烈推荐给大家,知乎
post_001392,2025-05-10 20:52:42,user_410,售后服务太差了，不会再买了,微信
post_001393,2025-05-15 11:45:42,user_462,售后服务太差了，不会再买了,知乎
post_001394,2025-05-20 16:02:42,user_355,客服回复及时，产品质量一般,知乎
post_001395,2025-05-08 21:23:42,user_785,收到货了，还没来得及试用,微信
post_001396,2025-05-19 02:00:42,user_609,发货速度很快，很满意这次购物体验,微信
post_001397,2025-05-07 12:32:42,user_79,产品和描述完全不符，很失望,小红书
